Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating
Soma,Canada,2012,Blend,"Dual Origins, Sambirano, Elvesia, batch SD06",70%,"3- B,S,C","creamy, raisin, lemon",3
Soma,Canada,2012,Blend,"Dancing in Your Head, 5 bean blend",70%,"3- B,S,C","creamy, complex, peanut",3
Soma,Canada,2013,Peru,"Apurimac, El Quinacho Co-op",70%,"3- B,S,C","creamy, medicinal, mild fruit",2
Soma,Canada,2013,Indonesia,Java,70%,"3- B,S,C","creamy, smokey, some fruit",2
Soma,Canada,2013,Blend,Chef's Blend,70%,"3- B,S,C","grassy, dairy, mild fatty",2
Soma,Canada,2013,Venezuela,"Orinoco, batch ORI 1",70%,"3- B,S,C","creamy, nutty, roasty",2
Soma,Canada,2013,Dominican Republic,"Rizek Cacao, batch DR 12",77%,"3- B,S,C","smoke, burnt caramel, citrus",3
Soma,Canada,2013,Trinidad,Sangre Grande P.,70%,"3- B,S,C","creamy, brownie mix, roasty",3
Soma,Canada,2013,Venezuela,Patanemo,70%,"3- B,S,C","nutty, chocolate ice cream",3
Soma,Canada,2013,Blend,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88%,"3- B,S,C","pronounced berry,mild smoke",3
Soma,Canada,2013,Venezuela,"Maracaibo, El Vigia",70%,"3- B,S,C","delicate, nutty, cocoa, dairy",3
Soma,Canada,2013,Blend,"Equator, Peru, Dom. Rep",67%,"3- B,S,C","roasted nuts, burnt brownie",3
Soma,Canada,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70%,"3- B,S,C","floral, berry, clove",3
Soma,Canada,2014,Nicaragua,La Dalia,70%,"3- B,S,C","spicy, woodsy",2
Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70%,"3- B,S,C","tart, mild sour",2
Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70%,"3- B,S,C","basic chocolate, accessible",3
Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80%,"3- B,S,C","robust, nutty, brownie",3
Soma,Canada,2014,Peru,Maranon Canyon,70%,"3- B,S,C","creamy, sour orange",3
Soma,Canada,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70%,"3- B,S,C","creamy, smokey, rich cocoa",3
Soma,Canada,2015,Venezuela,CSB Chama,70%,"3- B,S,C","roasted nuts, dried fruit",3
Soma,Canada,2015,Venezuela,Porcelana,75%,"3- B,S,C","balanced, nuts, strawberry",3
Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70%,"3- B,S,C","nutty, banana, harsh ending",2
Soma,Canada,2016,Dominican Republic,"Oko Caribe, Duarte P., Collab w Chocosol",62%,"3- B,S,C","creamy, sweet, deep choco",3
Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70%,"3- B,S,C",robust dark tropical fruit,3
Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",70%,"3- B,S,C","creamy, diluted, mild choco",3
Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70%,"3- B,S,C",evolves black pepper to citrus,3
Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75%,"3- B,S,C","banana, nutty",3
Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70%,"3- B,S,C","creamy, honey, blackberry",3
Soma,Canada,2017,Fiji,Fiji,70%,"3- B,S,C","creamy, roasty, woody",2
Soma,Canada,2017,Colombia,Arauca,70%,"3- B,S,C","creamy, honey, marshmallow",3
Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",70%,"3- B,S,C","sweet edge, lemon, muted",2
Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70%,"3- B,S,C","creamy, acidic, balanced",3
Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70%,"3- B,S,C","nutty, cocoa",3
Soma,Canada,2021,Blend,Dream Machine (Mad./Dom.Rep./Ecuador),62%,"4- B,S,C,V","sweet, cocoa, candy like",2
Soma,Canada,2021,Madagascar,"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324",70%,"3- B,S,C","red fruit, peanut butter, cocoa",3
Soma,Canada,2021,Venezuela,"Guasare, Rosario de Perija, b.4279-GUA201123",70%,"3- B,S,C","spice, sour malt, woody",3
Soma,Canada,2021,Vietnam,"Ben Tre, batch BEN210924 8983",70%,"3- B,S,C","cinamon, nutmeg, hot cocoa",3
Somerville,U.S.A.,2014,Nicaragua,Nicaragua,70%,"2- B,S","earthy, dried fruit, complex",2
Somerville,U.S.A.,2014,U.S.A.,"Hawai'i Island, Big Island",70%,"2- B,S","intense, tannic, choco, earthy",3
Soul,Canada,2017,Dominican Republic,Dominican Republic,70%,"2- B,S","few grits, sweet, cocoa",2
Soul,Canada,2017,Ecuador,Ecuador,75%,"2- B,S","dry, floral, earthy",2
Soul,Canada,2017,Papua New Guinea,Papua New Guinea,77%,"2- B,S","sandy, smokey, fruit, sour",2
Soul,Canada,2017,Madagascar,Madagascar,70%,"2- B,S","tart, sour, basic",3
Soul,Canada,2017,Venezuela,Venezuela,75%,"2- B,S","dry, earthy, roasty",3
Soul,Canada,2017,Tanzania,Tanzania,80%,"2- B,S","sticky, mild fruit, brownie",3
Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,70%,"4- B,S,C,V","oily, floral, dairy",2
Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,80%,"4- B,S,C,V","fatty, muted strawberry",2
Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,75%,"4- B,S,C,V","oily, floral",2
Spencer,Australia,2014,Vanuatu,Malekula Island,72%,"3- B,S,C","bready, sour milk, fatty",2
Spencer,Australia,2016,Dominican Republic,"Dominican Republic, lot D82R",70%,"3- B,S,C","spicy, chocolatey",3
Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70%,"3- B,S,C","floral, sandy",3
Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70%,"3- B,S,C","powdery, cherry, astringent",3
Spencer,U.S.A.,2017,Peru,Peru,70%,"3- B,S,C","floral, earthy, burnt rubber",2
Spencer,U.S.A.,2017,Ecuador,Ecuador,70%,"3- B,S,C","floral, astringent",3
Spencer,U.S.A.,2017,Dominican Republic,Dominican Republic,70%,"3- B,S,C","sandy, robust, grapes, malt",3
Spinnaker,U.S.A.,2021,Belize,"Maya Mountain, Toledo District, batch 12-1",70%,"2- B,S","strong roast, tart raspberry",2
Spinnaker,U.S.A.,2021,Madagascar,"Bejofo, Akesson, batch 10-1",70%,"2- B,S","plum, roasty undertone, sour",3
Spinnaker,U.S.A.,2021,Uganda,"Bundibugyo, Semuliki Forest, batch 9-1",70%,"2- B,S","dairy, cocoa, well balanced",3
Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,70%,"4- B,S,C,L","fatty, mild fruit, off note",2
SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,84%,"3- B,S,L","gritty,intense coffee, metallic",1
SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,70%,"3- B,S,L","unrefined, sweet, mild coffee",2
Starchild,U.S.A.,2015,Ecuador,"Bolivar, Arriba",70%,"4- B,S*,C,V","coconut, mild vanilla",2
Starchild,U.S.A.,2015,Dominican Republic,Hispaniola,70%,"4- B,S*,C,V","coconut, cocoa, few grits",2
Starchild,U.S.A.,2015,Guatemala,Cacao Verapaz,70%,"4- B,S*,C,V","dried fruit, coconut, few grits",2
Starchild,U.S.A.,2015,Nicaragua,Rio Tuma,70%,"4- B,S*,C,V","brownie, few grits, sandy",2
Starchild,U.S.A.,2015,Madagascar,Sambirano Valley,70%,"4- B,S*,C,V","red fruit, coconut",2
Stella (aka Bernrain),Switzerland,2011,India,India,72%,"4- B,S,C,V","peanut butter,vanilla,artificial",2
Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68%,"4- B,S,C,V","creamy, vanilla, moldy",2
Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84%,"3- B,S,C","floral, hints of fruit",3
Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70%,"3- B,S,C","oily surface, floral, earthy",3
Stone Grindz,U.S.A.,2017,Bolivia,"Wild Bolivia, batch 260",70%,"3- B,S,C","fatty, rubber, off notes",2
StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",65%,"4- B,S,C,V","vanilla, sweet",2
StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",70%,"4- B,S,C,V","dry, sweet, vanilla(n)",2
StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",75%,"4- B,S,C,V","bland, earthy",2
Sublime Origins,U.S.A.,2013,Madagascar,Sambirano,67%,"2- B,S","molasses, sour, astringent",2
Sublime Origins,U.S.A.,2013,Belize,Moho Valley,78%,"2- B,S","intense, rich, dark berry",2
Summerbird,Denmark,2016,Peru,Peru,61%,"5- B,S,C,V,L","sandy, sweet, vanilla",2
Summerbird,Denmark,2016,Peru,Peru,71%,"5- B,S,C,V,L","powdery, vanilla, earthy",2
Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70%,"3- B,S,C","sticy, nutty, roasty, off notes",2
Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60%,"3- B,S,C","sticky, sweet, nutty, roasty",2
Svenska Kakaobolaget,Sweden,2015,Sri Lanka,Sri Lanka,70%,"2- B,S","ham, sour, intense",2
Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74%,"2- B,S","fruit, burnt, harsh",2
sweet beans,U.S.A.,2021,Honduras,Honduras,72%,"3- B,S,C","overly roasty, spicy",2
sweet beans,U.S.A.,2021,Peru,Peru,72%,"3- B,S,C","earthy, roasty, hammy",2
sweet beans,U.S.A.,2021,Uganda,Uganda,77%,"3- B,S,C","melon, mocha",3
sweet beans,U.S.A.,2021,Trinidad,Trinidad,80%,"3- B,S,C","herbal, tea, dried fruit",3
Sweet Escalier,Japan,2018,Peru,San Martin,70%,"5- B,S,C,V,L","pungent, molasses, sour",2
Sweet Escalier,Japan,2018,Tanzania,Tanzania,75%,"3- B,S,C","fatty, sour, off notes",2
Sweet Escalier,Japan,2018,Belize,Belize,70%,"5- B,S,C,V,L","buttery, cheesy",2
Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",70%,"5- B,S,C,V,L","cardboard, cheesy",2
Sweet Escalier,Japan,2018,Venezuela,Chuao,75%,"5- B,S,C,V,L","acidic, cocoa, dried fruit",2
Sweetness,Canada,2020,Mexico,Tabasco,74%,"3- B,S,C","dried fig, earthy, dirty",2
Sweetness,Canada,2020,Peru,Ucayali,68%,"3- B,S,C","burnt black licorice, intense",2
Sweetness,Canada,2020,Papua New Guinea,Papua New Guinea,73%,"3- B,S,C","savory lemon, ham",2
Szanto Tibor,Hungary,2011,Venezuela,Crudo,70%,"3- B,S,C","rustic, sugar dominates",2
Szanto Tibor,Hungary,2012,Dominican Republic,Santo Domingo,70%,"3- B,S,C","rustic, large unground pieces",2
Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,70%,"3- B,S,C","rustic, bright fruit",2
Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",70%,"3- B,S,C","sweet, spicy",3
Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70%,"3- B,S,C","sour milk, hot cocoa",2
Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70%,"3- B,S,C","light color, sandy, fruity",3
Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70%,"3- B,S,C","dark color, sandy, fruity",3
Szanto Tibor,Hungary,2014,Venezuela,Porcelana,70%,"3- B,S,C","sandy, earthy, spice, nutty",3
Szanto Tibor,Hungary,2014,Cuba,Baracoa,70%,"3- B,S,C","sandy, banana",3
Szanto Tibor,Hungary,2015,Ecuador,Nacional,70%,"3- B,S,C","sweet, brownie, sour",2
Szanto Tibor,Hungary,2015,Cuba,Baracoa,88%,"3- B,S,C","rustic, spicy, earthy",2
Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,70%,"3- B,S,C","sour orange, fatty",2
Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",70%,"3- B,S,C","smokey, mild citrus",2
Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",70%,"3- B,S,C","rustic, earthy, tea",3
Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",70%,"3- B,S,C","coarse, spicy cinnamon",3
Tabal,U.S.A.,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70%,"4- B,S,C,V","vanilla, fuel, earthy",2
Tabal,U.S.A.,2013,Costa Rica,"Costa Rica, batch 83",70%,"4- B,S,C,V","licorice, dried fruit, burnt fuel",2
Tabal,U.S.A.,2013,Dominican Republic,Dominican Republic,70%,"4- B,S,C,V","oily, cardboard, sour",2
Tabal,U.S.A.,2013,Peru,"Peru, batch 96",70%,"4- B,S,C,V","vanilla, fatty, vegetal, mint",2
Tablette (aka Vanillabeans),Japan,2015,Trinidad,Trinidad,77%,"4- B,S,C,L","intense, grassy, smokey",2
Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,70%,"5- B,S,C,V,L","flat, smoke, marshmallow",2
Tablette (aka Vanillabeans),Japan,2015,Papua New Guinea,Papua,62%,"5- B,S,C,V,L","creamy, smoke, ham",2
Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,60%,"5- B,S,C,V,L","vanilla, butter, caramel",2
Tala,Vietnam,2019,Vietnam,Vietnam,70%,"3- B,S,C","cocoa,sweet,fatty, cardboard",2
Tala,Vietnam,2019,Vietnam,Vietnam,75%,"3- B,S,C","intense cocoa, fatty, sticky",2
Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70%,"2- B,S","earthy, floral, dry",2
Taste Artisan,U.S.A.,2019,Venezuela,"Chuao, batch 20170714C",75%,"4- B,S,C,V","vanilla, fatty",2
Taste Artisan,U.S.A.,2019,Peru,Amazonas,75%,"3- B,S,C","blackberry, dirt, high roast",2
Taste Artisan,U.S.A.,2019,Peru,Piura,75%,"3- B,S,C",fig,3
Taste Artisan aka Coleman and Davis,U.S.A.,2015,Madagascar,Sambirano,75%,"4- B,S,C,V","berry, spices, smoke",2
Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72%,"3- B,S,C","nutty, off, roasty, fatty",2
Taucherli,Switzerland,2019,Mexico,Mexico,70%,"3- B,S,C","nutty, fruit, sour, floral",2
Taylor Made,U.S.A.,2021,Haiti,"Haiti, batch 2020SEP",67%,"3- B,S,C","earthy, fatty, gritty",2
Taza,U.S.A.,2007,Dominican Republic,"Dark, Stone Ground",70%,"3- B,S,C","sandy, sour banana, sweet",2
Taza,U.S.A.,2009,Mexico,Chiapan,75%,"3- B,S,C","rustic, sweet, earthy",2
Taza,U.S.A.,2011,Bolivia,Alto Beni,87%,"3- B,S,C","grainy, blueberries, bitter",2
Taza,U.S.A.,2014,Belize,Belize,68%,"3- B,S,C","coarse, watering, sweet",2
TCHO,U.S.A.,2008,Ghana,Chocolatey-beta,70%,"5- B,S,C,V,L","gritty,sweet,swiss miss,vanilla",2
TCHO,U.S.A.,2008,Peru,Fruity-beta,70%,"5- B,S,C,V,L","tangy, off, musty, sour",2
TCHO,U.S.A.,2008,Peru,Nutty-beta,70%,"5- B,S,C,V,L","dry, musty, flat",2
TCHO,U.S.A.,2008,Madagascar,Citrus-beta,70%,"5- B,S,C,V,L","dry, red berry, off note",2
TCHO,U.S.A.,2009,Blend,TCHOPro 60.5,60%,"5- B,S,C,V,L","tea, sweet, astringent",2
TCHO,U.S.A.,2009,Blend,TCHOPro 68,68%,"5- B,S,C,V,L","nutty, candy-like",2
TCHO,U.S.A.,2012,Blend,"Peru, Ecuador",99%,,"spicy, ginger, bitter",2
TCHO,U.S.A.,2016,Blend,West Africa,62%,"5- B,S,C,V,L","strong vanilla, sweet, fatty",1
Tejas,U.S.A.,2012,Peru,Capistrano,70%,"4- B,S,C,V","perfume, chemical, soapy",1
Tejas,U.S.A.,2012,Madagascar,Concepcion,70%,"4- B,S,C,V","molasses, off notes",2
Tejas,U.S.A.,2012,Bolivia,San Jose,70%,"3- B,S,C","candy,peanut butter,caramel",2
Tejas,U.S.A.,2012,Brazil,Espada,70%,"3- B,S,C","flat, cardboard, metallic",2
Tejas,U.S.A.,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70%,"4- B,S,C,V","molasses, caramel, spice",2
Tejas,U.S.A.,2012,Papua New Guinea,Aranama,70%,"4- B,S,C,V","molasses, caramel, fruity",2
Tejas,U.S.A.,2012,Madagascar,Capistrano*,70%,"3- B,S,C","sticky, caramel",2
Tejas,U.S.A.,2012,Venezuela,Concepcion*,80%,"4- B,S,C,V","earthy, savory, hammy",2
Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane juice",70%,"4- B,S,C,V","gritty, rum, molasses",2
Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane sugar",70%,"3- B,S,C","molasses, fruit, floral",2
Tejas,U.S.A.,2012,Mexico,Espada,70%,"3- B,S,C","molasses, caramel",2
Tejas,U.S.A.,2012,Bolivia,San Jose,67%,"3- B,S,C","green apple, sweet",2
Tejas,U.S.A.,2012,Dominican Republic,Presidio,70%,"4- B,S,C,V","molasses, caramel",3
Tejas,U.S.A.,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70%,"3- B,S,C","honey, pepper, charcoal",3
Terroir,U.S.A.,2014,Ecuador,"Ecuador, batch 6-5-15",77%,"2- B,S","intense, mild coffee and rum",2
Terroir,U.S.A.,2014,Madagascar,"Madagascar, batch 6-5-15",67%,"2- B,S","sweet, rich, tannic, fruity",3
Terroir,U.S.A.,2014,Uganda,"Uganda, batch 6-3-15",73%,"2- B,S","creamy, almond, butter",3
Terroir,U.S.A.,2015,Peru,Peru,70%,"2- B,S","spicy, black pepper, intense",2
Terroir,U.S.A.,2015,Ecuador,Ecuador,70%,"2- B,S","floral, earthy, bourbon",2
Terroir,U.S.A.,2015,Dominican Republic,Oko Caribe,70%,"3- B,S,C","spicy, black pepper, bold",3
Terroir,U.S.A.,2015,Belize,Belize,70%,"2- B,S","nutty, raspberry, metallic",3
Terroir,U.S.A.,2015,Madagascar,Madagascar,70%,"2- B,S","bright fruit, mild sour",3
Terroir,U.S.A.,2015,Guatemala,Guatemala,70%,"3- B,S,C","walnuts, cocoa, easy melt",3
Terroir,U.S.A.,2019,Haiti,Haiti,72%,"3- B,S,C","harsh, tobacco",2
Terroir,U.S.A.,2019,Belize,Maya Mountain,77%,"3- B,S,C","berries, licorice, cocoa,bitter",2
Terroir,U.S.A.,2019,Bolivia,Alto Beni,77%,"3- B,S,C","muted, roasted banana",2
The Barn,Sweden,2015,Peru,Peru,70%,"3- B,S,C","sandy, sweet, raisins",2
Theo,U.S.A.,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91%,"2- B,S","dry, very bland, mild bitter",1
Theo,U.S.A.,2007,Ivory Coast,Ivory Coast,75%,"4- B,S,C,V","dry, gritty, hint of fruit, sour",2
Theo,U.S.A.,2007,Ghana,"Ghana, Kumasi",84%,"4- B,S,C,V","dry, slightly tart, bitter",2
Theo,U.S.A.,2007,Blend,"Ghana, Panama, Ecuador",75%,"3- B,S,C","sandy, sweet, fruity",2
Theo,U.S.A.,2007,Madagascar,Madagascar,65%,"3- B,S,C","sandy, sweet, blueberry",3
Theo,U.S.A.,2012,Congo,Congo w/ nibs,65%,"4- B,S,C,V","sweet, vanilla, cocoa",2
Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70%,"2- B,S","peanut butter, sour milk",2
Thistle & Rose aka Aggie USU,U.S.A.,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70%,"2- B,S","pure, bold, floral",3
Tibito,Colombia,2018,Colombia,"Meta, lot 052",70%,"3- B,S,L","floral, vegetal",2
Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70%,"3- B,S,L","spicy, marshmallow",2
Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72%,"3- B,S,C","bright fruit, cashew",3
Tiny House,U.S.A.,2019,Tanzania,Kokoa Kamili,71%,"2- B,S","bland, mild honey, sour",2
To'ak,Ecuador,2020,Ecuador,"Galapagos, Santa Cruz Island, 2018 h.",75%,"3- B,S,C","strong floral, oily, bold, grassy",2
To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81%,"2- B,S","waxy, mild fruit, floral",2
Tobago Estate (Pralus),France,2012,Tobago,"Roxborough, Tobago",70%,,"smooth, wild berries",3
Tocoti,U.S.A.,2011,Venezuela,Venezuela,72%,"3- B,S,C","peanut butter, soapy",2
Tocoti,U.S.A.,2011,Dominican Republic,Dominican Republic,74%,"3- B,S,C","pronounced fruit, sour",2
Tocoti,U.S.A.,2012,Bolivia,"Wild Bolivian, Jungle Love",77%,"3- B,S,C","sandy, sweet",2
Tosier,U.K.,2018,Haiti,Acul du Nard,70%,"3- B,S,C","metallic, astringent",2
Tosier,U.K.,2018,Bolivia,"Alto Beni, 2016",70%,"3- B,S,C","spicy, cocoa, sweet",2
Tosier,U.K.,2018,Belize,Maya Mtn.,70%,"3- B,S,C","honey, caramel",3
Tosier,U.K.,2019,Colombia,Tumaco,70%,"3- B,S,C","dull, chewy, sweet",2
Tree to Bar,South Korea,2019,Ecuador,Ecuador,70%,"2- B,S","nutty, floral",3
Treehouse,U.S.A.,2014,Dominican Republic,Conacado,72%,"2- B,S","baked, roasty, coffee",2
Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,"Conacado, Manifesto",70%,"3- B,S*,C","sandy, strawberry, coconut",2
Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,La Red,70%,"3- B,S*,C","heavy roast, black licorice",2
Triangle Roasters,U.S.A.,2020,Nicaragua,La Colonia,70%,"2- B,S","high acidity, toffee, spicy",2
Triangle Roasters,U.S.A.,2020,Haiti,Pisa,70%,"2- B,S","dominating roast, deep cocoa",2
Triangle Roasters,U.S.A.,2020,Guatemala,Guatemala,70%,"2- B,S","bright fruit, heavy roast, smooth",3
Triangle Roasters,U.S.A.,2021,Philippines,Malah Na Bulong,70%,"2- B,S","sticky, butterscotch, sl. Hammy",2
Tribar,Peru,2018,Peru,Ucayali,73%,"3- B,S,C","powdery, complex, rubber",2
Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70%,"3- B,S,C","sweet, pungent grape, acidic",3
Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",70%,"2- B,S","tart, sweet, sour, savory",2
Tribe,Canada,2020,Honduras,"Copan, batch 0A03",70%,"2- B,S","woody, sweet, unrefined",2
Tribe,Canada,2020,Peru,Ucayali,70%,"2- B,S","very sandy, spicey, sweet",2
Tsara (Cinagra),Madagascar,2011,Madagascar,"Ambanja, Tsara Valley",72%,,"cocoa, mild fruit",3
twenty-four blackbirds,U.S.A.,2011,Dominican Republic,Dominican Republic,73%,"2- B,S","roasty, woody, rubber off",2
twenty-four blackbirds,U.S.A.,2013,Bolivia,"Palos Blancos, batch 97",75%,"2- B,S","roasty, bitter, caramel, dairy",2
twenty-four blackbirds,U.S.A.,2013,Dominican Republic,"Dominican Republic, batch 85",68%,"2- B,S","roasty, sligt burnt, red fruit",2
twenty-four blackbirds,U.S.A.,2014,Madagascar,"Madagascar, lot 137",75%,"2- B,S","intense, red berry",3
twenty-four blackbirds,U.S.A.,2015,Dominican Republic,Oko Caribe,75%,"2- B,S","spicy, sour, off note",2
twenty-four blackbirds,U.S.A.,2015,Ecuador,"Cedeno, lot 271",75%,"2- B,S","intense, floral",3
twenty-four blackbirds,U.S.A.,2017,Tanzania,Kokoa Kamili,75%,"2- B,S","dry, floral, woody",2
Two Ravens,U.S.A.,2016,Peru,Peru,60%,"3- B,S,C","coarse, sweet, lemon",2
Un Dimanche A Paris,France,2011,Dominican Republic,Dominican Republic,63%,,spicy and rich,3
Uncouth,Canada,2017,Dominican Republic,Dominican Republic,75%,"2- B,S","dry, coarse, hay, off",2
Uncouth,Canada,2017,Tanzania,Tanzania,75%,"2- B,S","dry, coarse, sweet, earthy",2
Uncouth,Canada,2017,Guatemala,Guatemala,75%,"2- B,S","dry, coarse, sour",2
Undone,U.S.A.,2014,Nicaragua,Matagalpa,74%,"2- B,S","creamy, woody,green, rubber",2
Undone,U.S.A.,2014,Dominican Republic,"San Francisco de Macoris, Nourish",70%,"2- B,S","tart, tangy, mild cocoa",2
Upchurch,U.S.A.,2016,Madagascar,"Madagascar, Sassy Bar",72%,"2- B,S","sweet, acidic, tart",2
Upchurch,U.S.A.,2016,Tanzania,"Tanzania, Party Bar",72%,"2- B,S","sandy, sweet, peach",2
Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",65%,"4- B,S,C,V","intense, nutty, mild rubber",2
Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",70%,"3- B,S,C","spice, melon, nutty",3
Utopick,Spain,2018,Nicaragua,Nugo,70%,"3- B,S,C",roasty cocoa,3
Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",74%,"3- B,S,C","roasted strawberry, bold",3
Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,64%,"5- B,S,C,V,L","nutty, vegetal, sweet",2
Valrhona,France,2006,Blend,"Carribean, Caraibe",66%,"5- B,S,C,V,L","slight bitter, woody",2
Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64%,"5- B,S,C,V,L","modest, creamy, cocoa",2
Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64%,"5- B,S,C,V,L","red berry, rich cocoa",3
Valrhona,France,2006,Blend,"Guanaja, South America",70%,"5- B,S,C,V,L","subtle, smooth, earthy, long",3
Valrhona,France,2007,Blend,Le Noir Extra Amer,85%,"5- B,S,C,V,L","creamy, fatty, very bitter",1
Valrhona,France,2007,Blend,"Abinao, West Africa",85%,"5- B,S,C,V,L","berries, tart, bitter",2
Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71%,"5- B,S,C,V,L",nutty and bitter dominate,2
Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72%,"5- B,S,C,V,L","creamy, rich, licorice",2
Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64%,"5- B,S,C,V,L","creamy, cherry",2
Valrhona,France,2007,Venezuela,Chuao 2002 P.,65%,"5- B,S,C,V,L","sandy, vegetal, cocoa",3
Valrhona,France,2007,Madagascar,Manjari,64%,"5- B,S,C,V,L","creamy, blueberry, raspberry",3
Valrhona,France,2009,Ghana,Nyangbo,68%,"5- B,S,C,V,L","creamy, cocoa, bread",3
Valrhona,France,2009,Dominican Republic,Tainori,64%,"5- B,S,C,V,L","cocoa dominates, woodsy",3
Valrhona,France,2009,Ecuador,Alpaco,66%,"5- B,S,C,V,L","rich cocoa, hot spice",3
Valrhona,France,2011,Blend,Caraque,56%,"5- B,S,C,V,L","intense sweet, nut, orange",2
Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",64%,"5- B,S,C,V,L","creamy, honey,peanut butter",3
Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",69%,"5- B,S,C,V,L","green,unripened fruit,banana",3
